datetime	laeq_BullIsland2	laeq_Ballyferm3	laeq_Ballymun4	laeq_DCCRowingClub5	laeq_NavanRoad8	laeq_Raheny9	laeq_ChanceryPark11	laeq_BlessingtonBasin12	laeq_DolphinsBarn13	day_of_month	day_of_week	hour_of_day
2020-03-12	63.14166666666666	56.94166666666666	63.10833333333333	56.89166666666667	57.199999999999996	54.583333333333336	61.24166666666667	55.425000000000004	59.26666666666667	12.0	3.0	11.5
2020-03-13	57.61666666666667	54.68333333333334	62.99166666666667	55.14166666666667	55.11666666666667	54.275	60.18333333333334	52.64166666666667	57.1	13.0	4.0	11.5
2020-03-14	58.975	54.324999999999996	62.63333333333333	55.40833333333333	55.35833333333333	54.44166666666666	59.71666666666667	52.0	58.53333333333333	14.0	5.0	11.5
2020-03-15	53.30833333333334	54.10833333333333	61.199999999999996	53.19166666666666	54.88333333333333	52.60833333333333	59.300000000000004	52.69166666666666	57.625	15.0	6.0	11.5
2020-03-16	52.43333333333334	53.208333333333336	60.18333333333334	51.9	54.208333333333336	50.68333333333334	58.416666666666664	49.949999999999996	55.38333333333333	16.0	0.0	11.5
2020-03-17	54.74166666666667	53.64166666666667	60.15833333333333	51.98333333333333	53.041666666666664	51.65833333333333	59.24166666666667	50.36666666666667	54.76666666666667	17.0	1.0	11.5
2020-03-18	40.85	53.36666666666667	60.625	50.291666666666664	51.5	52.40833333333333	57.666666666666664	48.06666666666666	54.93333333333334	18.0	2.0	11.5
2020-03-19	41.61666666666667	51.675000000000004	60.666666666666664	50.84166666666667	50.50833333333333	51.625	58.125	46.55833333333334	54.65833333333333	19.0	3.0	11.5
2020-03-20	47.26666666666667	51.44166666666666	61.21666666666667	52.5	52.75	52.03333333333333	58.458333333333336	49.06666666666666	55.18333333333334	20.0	4.0	11.5
2020-03-21	56.75833333333333	50.40833333333333	60.10833333333333	53.49166666666667	51.725	52.225	57.09166666666667	47.50833333333333	53.9	21.0	5.0	11.5
2020-03-22	49.98333333333333	49.25833333333333	59.625	52.083333333333336	50.699999999999996	51.525	56.6	45.0	54.324999999999996	22.0	6.0	11.5
2020-03-23	47.35	49.68333333333334	59.43333333333334	51.89166666666667	50.525	50.59166666666667	57.53333333333333	45.9	53.375	23.0	0.0	11.5
