datetime	laeq_BullIsland2	laeq_Ballyferm3	laeq_Ballymun4	laeq_DCCRowingClub5	laeq_NavanRoad8	laeq_Raheny9	laeq_ChanceryPark11	laeq_BlessingtonBasin12	laeq_DolphinsBarn13	day_of_month	day_of_week	hour_of_day
2015-02-02	43.096666666666664	59.29333333333333	64.88083333333333	54.67416666666667	56.47833333333333	56.20583333333334	62.49166666666667	53.405	58.60583333333333	2.0	0.0	11.5
2015-02-03	46.571666666666665	59.094166666666666	65.1075	55.20333333333334	55.86166666666667	55.68833333333333	62.63583333333333	52.42250000000001	58.75666666666667	3.0	1.0	11.5
2015-02-04	42.800000000000004	58.97416666666666	64.81166666666667	55.26833333333334	55.817499999999995	55.137499999999996	62.469166666666666	54.69583333333333	59.56166666666667	4.0	2.0	11.5
2015-02-05	43.94083333333333	59.682500000000005	65.20166666666667	54.8225	56.08833333333333	55.56916666666667	62.1675	53.340833333333336	59.1575	5.0	3.0	11.5
2015-02-06	44.626666666666665	58.405	65.41	56.53583333333333	54.59	55.74666666666667	62.48083333333333	52.22	58.580000000000005	6.0	4.0	11.5
2015-02-07	40.695	57.85583333333333	65.35333333333334	55.81	53.91416666666667	54.04666666666666	60.7725	50.585	57.571666666666665	7.0	5.0	11.5
2015-02-08	42.32	58.6025	63.862500000000004	54.330000000000005	56.3425	53.129999999999995	60.52	51.165	57.365	8.0	6.0	11.5
2015-02-09	44.487500000000004	59.27166666666667	64.6125	55.8225	57.0575	54.740833333333335	62.9	53.626666666666665	60.01	9.0	0.0	11.5
2015-02-10	42.79	58.29416666666666	64.63416666666667	55.225833333333334	55.355	54.9575	63.45416666666667	53.48	58.05833333333334	10.0	1.0	11.5
2015-02-11	47.32666666666666	58.7875	64.49416666666666	56.54416666666666	55.38166666666667	54.42083333333333	62.18083333333333	52.357499999999995	57.971666666666664	11.0	2.0	11.5
2015-02-12	47.84916666666667	58.98083333333333	64.32833333333333	56.98166666666666	55.475833333333334	54.55166666666667	61.79333333333333	51.248333333333335	57.615	12.0	3.0	11.5
2015-02-13	57.31583333333333	58.987500000000004	65.94666666666667	57.69333333333333	55.99	57.99916666666667	63.46666666666667	52.55916666666667	58.958333333333336	13.0	4.0	11.5
2015-02-14	47.06666666666666	58.530833333333334	65.1125	55.48666666666667	54.21	54.79	61.02	50.248333333333335	57.193333333333335	14.0	5.0	11.5
2015-02-15	50.98333333333333	57.37416666666667	63.64333333333334	57.98916666666667	55.41583333333333	54.475	59.26833333333334	50.555	56.83583333333333	15.0	6.0	11.5
2015-02-16	47.987500000000004	59.85166666666667	65.345	56.20916666666667	57.16166666666667	55.31333333333333	62.666666666666664	55.85583333333333	58.916666666666664	16.0	0.0	11.5
2015-02-17	51.245000000000005	59.41	63.776666666666664	57.08583333333333	57.350833333333334	53.90083333333333	62.26500000000001	53.92916666666667	58.32833333333334	17.0	1.0	11.5
2015-02-18	54.77666666666667	59.7775	63.619166666666665	57.4925	57.19	54.57	62.294999999999995	53.870000000000005	57.373333333333335	18.0	2.0	11.5
2015-02-19	55.38583333333333	60.9075	64.4325	57.70166666666666	57.8425	56.098333333333336	62.534166666666664	54.92333333333334	58.425000000000004	19.0	3.0	11.5
2015-02-20	51.48416666666666	60.04916666666667	64.32666666666667	57.432500000000005	57.99	54.98333333333333	62.505	55.37416666666667	60.208333333333336	20.0	4.0	11.5
2015-02-21	52.39416666666667	59.357499999999995	63.83583333333333	56.1525	57.45916666666667	53.919999999999995	61.02	53.68083333333333	58.17583333333334	21.0	5.0	11.5
2015-02-22	58.91166666666667	58.76333333333333	64.16	58.1875	57.95083333333333	56.336666666666666	60.3975	53.77666666666667	56.479166666666664	22.0	6.0	11.5
2015-02-23	82.3575	61.205000000000005	65.12583333333333	61.96666666666667	61.14166666666667	57.32	64.26916666666666	59.6775	62.5375	23.0	0.0	11.5
2015-02-24	63.93666666666667	60.50666666666667	63.958333333333336	58.61333333333334	58.80166666666667	55.94083333333333	63.203333333333326	56.47666666666667	60.219166666666666	24.0	1.0	11.5
2015-02-25	52.887499999999996	59.91916666666666	64.8125	57.663333333333334	57.357499999999995	55.9375	63.41916666666666	54.50416666666666	59.009166666666665	25.0	2.0	11.5
2015-02-26	60.990833333333335	59.9475	64.335	57.305	58.461666666666666	55.86916666666667	63.01499999999999	56.0275	60.34	26.0	3.0	11.5
2015-02-27	53.92416666666667	59.56166666666667	64.04333333333334	58.13999999999999	57.385	54.40166666666667	62.33416666666667	54.9175	58.81166666666667	27.0	4.0	11.5
2015-02-28	55.03	58.0525	63.605	57.901666666666664	57.251666666666665	53.778333333333336	60.59166666666667	53.1175	57.78333333333333	28.0	5.0	11.5
2015-03-01	63.87083333333334	58.45916666666667	63.778333333333336	56.955000000000005	57.541666666666664	56.14833333333333	60.95166666666666	56.49	58.406666666666666	1.0	6.0	11.5
2015-03-02	68.566	60.762	65.209	59.039	59.194	56.93300000000001	63.629	57.227999999999994	60.976	2.0	0.0	12.5
2015-03-03	72.1025	60.211666666666666	63.80166666666667	59.73	58.794999999999995	55.06916666666667	63.211666666666666	58.034166666666664	61.012499999999996	3.0	1.0	11.5
2015-03-04	53.303333333333335	59.294999999999995	63.254999999999995	56.67666666666667	57.36666666666667	54.1225	62.34	54.75333333333333	62.140833333333326	4.0	2.0	11.5
2015-03-05	59.137499999999996	58.54916666666667	63.159166666666664	57.7825	57.46333333333333	53.33166666666667	61.935833333333335	54.26583333333334	60.109166666666674	5.0	3.0	11.5
2015-03-06	65.87083333333334	59.09583333333333	63.69	59.468333333333334	58.59166666666667	54.112500000000004	62.14333333333334	56.30833333333334	63.9275	6.0	4.0	11.5
2015-03-07	68.74666666666667	58.435833333333335	63.35333333333333	58.88166666666667	58.29916666666667	53.79750000000001	60.86083333333334	55.57666666666666	60.659166666666664	7.0	5.0	11.5
2015-03-08	48.4725	57.10333333333333	62.074999999999996	54.7525	56.19083333333333	53.530833333333334	59.443333333333335	52.0525	56.9375	8.0	6.0	11.5
2015-03-09	68.375	60.745	64.91250000000001	60.949999999999996	59.52	56.80166666666667	63.33583333333333	59.11416666666667	62.112500000000004	9.0	0.0	11.5
2015-03-10	50.67166666666666	57.67916666666667	63.22666666666667	55.58416666666667	55.07666666666666	53.67166666666666	61.77	54.5425	58.461666666666666	10.0	1.0	11.5
2015-03-11	62.428333333333335	59.835	64.65333333333334	59.40833333333333	58.8125	56.83583333333333	62.6275	54.89083333333334	59.93166666666667	11.0	2.0	11.5
2015-03-12	58.50333333333333	60.07833333333334	66.02666666666667	58.8225	57.995000000000005	58.61166666666667	63.70416666666667	54.08833333333333	59.12833333333333	12.0	3.0	11.5
2015-03-13	44.218333333333334	58.2125	65.19	55.86166666666667	54.35666666666666	56.305	62.30166666666667	52.63999999999999	58.6775	13.0	4.0	11.5
2015-03-14	52.28583333333333	56.7425	64.13083333333334	56.03	54.53666666666667	54.86166666666667	61.02	49.384166666666665	56.905	14.0	5.0	11.5
2015-03-15	51.8625	51.1075	58.795	53.612500000000004	52.1425	50.3075	56.9875	46.7175	54.432500000000005	15.0	6.0	7.5
2015-03-16	47.8975	56.32333333333333	64.76166666666667	57.31666666666666	54.512499999999996	55.135	62.47333333333333	56.7775	60.435833333333335	16.0	0.0	11.5
2015-03-17	44.593333333333334	54.94166666666666	63.935833333333335	55.43083333333333	54.26	53.84583333333333	61.571666666666665	50.925000000000004	56.23833333333334	17.0	1.0	11.5
2015-03-18	47.742000000000004	57.23	63.733000000000004	54.404999999999994	54.797000000000004	54.303	62.114	56.007999999999996	57.848	18.0	2.0	10.5
2015-03-19	43.95916666666667	56.76333333333333	63.71333333333333	54.82749999999999	54.48166666666666	53.969166666666666	61.69083333333333	51.40416666666667	57.54583333333333	19.0	3.0	11.5
2015-03-20	45.465833333333336	58.20333333333334	64.19916666666667	54.935833333333335	56.317499999999995	54.60666666666666	62.215	53.1325	60.409166666666664	20.0	4.0	11.5
2015-03-21	43.90416666666667	55.6575	64.125	54.26666666666667	53.145	54.107499999999995	59.96333333333333	50.32750000000001	58.153333333333336	21.0	5.0	11.5
2015-03-22	46.2275	54.909166666666664	61.60583333333333	54.3225	54.405	52.37916666666666	57.94416666666667	50.71666666666667	55.88833333333333	22.0	6.0	11.5
2015-03-23	43.544999999999995	58.495000000000005	62.88916666666666	54.47	55.5	54.0325	61.74	55.490833333333335	58.906666666666666	23.0	0.0	11.5
2015-03-24	48.846666666666664	58.468333333333334	63.98166666666666	54.830000000000005	56.52666666666667	55.267500000000005	62.314166666666665	55.642500000000005	58.90083333333333	24.0	1.0	11.5
2015-03-25	48.732499999999995	57.5375	63.8325	55.99333333333333	56.0225	54.64166666666667	62.28	52.1475	57.94583333333333	25.0	2.0	11.5
2015-03-26	56.88583333333333	59.00666666666667	63.98833333333334	57.655	57.80583333333333	55.61666666666667	62.845	56.11833333333333	60.785	26.0	3.0	11.5
2015-03-27	47.901666666666664	56.806666666666665	63.9075	54.885	54.79333333333333	54.40083333333333	61.41	50.9625	57.634166666666665	27.0	4.0	11.5
2015-03-28	77.39545454545454	60.01545454545454	62.938181818181825	59.93363636363636	59.379999999999995	55.26636363636363	61.92	59.559090909090905	61.458181818181814	28.0	5.0	11.0
2015-03-29												
2015-03-30	52.61916666666667	59.5725	64.24333333333333	58.73166666666666	57.843333333333334	55.35166666666667	62.892500000000005	54.44416666666667	59.35583333333333	30.0	0.0	11.5
2015-03-31	71.01333333333334	62.083333333333336	64.47416666666668	59.70333333333334	59.593333333333334	56.94916666666666	63.6575	60.405833333333334	67.73916666666666	31.0	1.0	11.5
2015-04-01	57.0075	59.5575	63.553333333333335	58.47	58.169999999999995	54.11416666666667	62.955000000000005	55.354166666666664	63.671666666666674	1.0	2.0	11.5
2015-04-02	49.6675	59.04333333333333	66.42999999999999	59.01166666666666	55.2775	57.557500000000005	63.965	52.465833333333336	59.560833333333335	2.0	3.0	11.5
2015-04-03	49.09916666666667	59.26083333333333	64.95666666666666	56.34916666666667	57.20583333333334	55.9575	62.09166666666667	53.87916666666666	62.178333333333335	3.0	4.0	11.5
2015-04-04	39.68083333333333	56.50583333333333	63.09833333333333	62.18666666666667	54.278333333333336	52.945	59.81666666666666	50.77166666666667	56.625	4.0	5.0	11.5
2015-04-05	41.705	51.082499999999996	57.695	54.262499999999996	51.2175	49.51	56.2775	44.235	49.3675	5.0	6.0	7.5
2015-04-06												
2015-04-07	45.51375	55.605000000000004	64.2625	55.075	55.9075	54.295	61.285	53.595	56.35125	7.0	1.0	13.5
2015-04-08	48.8475	57.21	64.47500000000001	58.344166666666666	54.49916666666667	55.10916666666666	61.237500000000004	52.862500000000004	58.595	8.0	2.0	11.5
2015-04-09	49.02583333333333	55.9975	63.37416666666667	55.45416666666667	55.63999999999999	54.79	61.446666666666665	51.803333333333335	56.919999999999995	9.0	3.0	11.5
2015-04-10	52.96666666666667	56.115	64.00500000000001	57.90416666666667	55.030833333333334	55.251666666666665	61.29833333333334	53.59	58.145833333333336	10.0	4.0	11.5
2015-04-11	65.65916666666666	58.178333333333335	61.90083333333333	57.315	57.64083333333334	54.50333333333333	61.0025	55.51916666666667	62.270833333333336	11.0	5.0	11.5
2015-04-12	55.36083333333334	58.267500000000005	63.19083333333333	56.54749999999999	57.524166666666666	55.982499999999995	61.08083333333334	54.26916666666667	59.14416666666667	12.0	6.0	11.5
2015-04-13	55.744166666666665	57.58916666666667	62.96	58.755	56.24583333333334	54.305	61.57583333333333	52.61333333333334	57.535	13.0	0.0	11.5
2015-04-14	52.580000000000005	57.278333333333336	62.00666666666667	56.475833333333334	56.20249999999999	53.50333333333333	61.36416666666667	53.06916666666667	58.248333333333335	14.0	1.0	11.5
2015-04-15	45.37916666666666	57.42166666666666	63.60666666666666	55.92250000000001	55.2925	55.52583333333333	61.94	53.0375	58.07666666666666	15.0	2.0	11.5
2015-04-16	45.04916666666667	55.62083333333334	63.619166666666665	58.59583333333333	54.37	54.67416666666667	61.2525	52.76416666666666	56.6	16.0	3.0	11.5
2015-04-17	42.534166666666664	56.07083333333333	64.15583333333333	56.66583333333333	52.884166666666665	54.961666666666666	62.48833333333334	52.3225	58.26083333333333	17.0	4.0	11.5
2015-04-18	54.06916666666667	55.29916666666667	63.909166666666664	57.67166666666666	54.08916666666667	54.315	60.4475	50.08166666666667	55.94833333333333	18.0	5.0	11.5
2015-04-19	46.03	54.01916666666667	62.5075	55.094166666666666	51.806666666666665	53.833333333333336	59.392500000000005	49.490833333333335	54.93416666666667	19.0	6.0	11.5
2015-04-20	45.0525	55.935	63.17083333333333	56.432500000000005	52.830000000000005	54.471666666666664	61.541666666666664	50.94166666666666	57.08083333333334	20.0	0.0	11.5
2015-04-21	39.245000000000005	55.94	62.4225	56.3675	54.64	53.71	64.66499999999999	50.394999999999996	55.835	21.0	1.0	7.5
2015-04-22												
2015-04-23												
2015-04-24												
2015-04-25												
2015-04-26												
2015-04-27												
2015-04-28												
2015-04-29												
2015-04-30												
2015-05-01												
2015-05-02												
2015-05-03												
2015-05-04												
2015-05-05												
2015-05-06												
2015-05-07												
2015-05-08												
2015-05-09												
2015-05-10												
2015-05-11												
2015-05-12	69.4025	60.74	63.114999999999995	59.475	58.305	56.2125	63.692499999999995	60.6925	61.41	12.0	1.0	13.5
2015-05-13	46.060833333333335	55.715833333333336	62.22	56.23083333333333	53.153333333333336	54.33416666666667	61.5875	51.66166666666667	56.91166666666667	13.0	2.0	11.5
2015-05-14												
2015-05-15												
2015-05-16												
2015-05-17												
2015-05-18												
2015-05-19												
2015-05-20												
2015-05-21	48.9275	56.585	61.825	54.4725	56.614999999999995	53.0375	63.21	55.8375	61.9275	21.0	3.0	15.5
2015-05-22	49.13666666666666	56.475	62.16166666666667	55.778333333333336	55.73416666666666	54.14666666666667	61.6625	54.028333333333336	58.535	22.0	4.0	11.5
2015-05-23	49.140833333333326	55.06916666666666	61.3825	53.25833333333333	53.409166666666664	52.79	59.855	50.23833333333334	55.87833333333333	23.0	5.0	11.5
2015-05-24	45.35916666666666	55.00083333333333	60.55916666666667	52.46333333333333	53.876666666666665	52.137499999999996	57.9075	50.2575	55.73499999999999	24.0	6.0	11.5
2015-05-25	43.620000000000005	56.4475	61.9375	53.699999999999996	55.29750000000001	53.715	61.40166666666667	52.51583333333334	58.534166666666664	25.0	0.0	11.5
2015-05-26	44.7525	56.25	61.67416666666667	53.62083333333334	54.37083333333334	54.18333333333334	61.145	53.30416666666667	58.1825	26.0	1.0	11.5
2015-05-27	50.16	57.469166666666666	63.071666666666665	56.01333333333333	55.39333333333334	54.01666666666667	61.41583333333333	52.95916666666667	57.637499999999996	27.0	2.0	11.5
2015-05-28	53.26083333333333	57.55083333333334	62.5075	56.464166666666664	55.9375	53.5225	63.57	55.76916666666667	59.29583333333333	28.0	3.0	11.5
2015-05-29	48.88333333333333	58.26833333333334	62.745000000000005	55.79083333333333	55.49666666666667	55.512499999999996	62.225	53.78666666666667	59.044999999999995	29.0	4.0	11.5
2015-05-30	47.093333333333334	54.685	61.860833333333325	53.51333333333333	53.8525	52.90166666666667	59.69	48.98500000000001	55.47833333333333	30.0	5.0	11.5
2015-05-31	54.87833333333333	56.89333333333334	61.43083333333333	55.40416666666667	56.18666666666667	52.715	59.62083333333334	53.05416666666667	56.5025	31.0	6.0	11.5
2015-06-01	53.5525	58.61416666666667	61.526666666666664	57.57916666666667	57.48333333333333	52.919999999999995	60.5525	52.78333333333333	56.862500000000004	1.0	0.0	11.5
2015-06-02	61.21666666666667	59.65416666666667	62.718333333333334	58.19166666666666	57.47416666666667	54.785	62.72	55.425000000000004	59.495000000000005	2.0	1.0	11.5
2015-06-03	49.590833333333336	56.93833333333333	61.666666666666664	54.20083333333333	55.54833333333334	53.37583333333333	61.6025	52.42666666666667	57.732499999999995	3.0	2.0	11.5
2015-06-04	51.071666666666665	54.63583333333333	62.432500000000005	54.21666666666667	53.28	54.35333333333333	60.774166666666666	50.6525	57.875	4.0	3.0	11.5
2015-06-05	53.0425	56.97833333333333	62.56916666666667	56.155	55.903333333333336	54.498333333333335	62.038333333333334	53.08833333333334	57.82916666666667	5.0	4.0	11.5
2015-06-06	68.47916666666667	59.8675	62.4125	58.9625	57.751666666666665	55.05583333333333	60.785	57.030833333333334	58.35333333333333	6.0	5.0	11.5
2015-06-07	44.6275	53.653333333333336	60.129999999999995	51.97333333333333	53.5225	51.589999999999996	58.25083333333333	48.29916666666667	55.50416666666666	7.0	6.0	11.5
2015-06-08	44.97	55.416	63.061	51.698	54.071000000000005	54.541999999999994	61.931000000000004	51.61800000000001	58.507000000000005	8.0	0.0	12.5
2015-06-09	43.73166666666666	55.3125	61.965	53.58166666666667	54.11166666666667	53.336666666666666	61.11833333333333	52.01	56.91583333333333	9.0	1.0	11.5
2015-06-10	43.72666666666667	54.330000000000005	62.04083333333333	55.876666666666665	52.807500000000005	53.534166666666664	60.61083333333334	53.63583333333333	56.76416666666666	10.0	2.0	11.5
2015-06-11	45.30083333333334	54.291666666666664	62.58583333333333	54.449999999999996	53.22666666666667	53.821666666666665	60.92583333333334	50.685	56.47083333333333	11.0	3.0	11.5
2015-06-12	43.39000000000001	54.59916666666667	62.435833333333335	53.6325	51.36833333333333	54.100833333333334	60.895833333333336	51.08583333333333	57.51916666666667	12.0	4.0	11.5
2015-06-13	43.73416666666666	54.22666666666667	61.36666666666667	51.35166666666667	52.7575	51.89416666666667	59.439166666666665	49.01	56.23916666666667	13.0	5.0	11.5
2015-06-14	47.10583333333333	52.595	60.92083333333333	50.990833333333335	51.818333333333335	51.87416666666667	57.77166666666667	48.29583333333333	54.909166666666664	14.0	6.0	11.5
2015-06-15	46.55416666666667	54.240833333333335	61.699999999999996	54.969166666666666	52.715	53.89416666666667	60.659166666666664	48.857499999999995	56.02166666666667	15.0	0.0	11.5
2015-06-16	47.13833333333333	55.43416666666667	60.82583333333333	53.16166666666667	52.850833333333334	52.82749999999999	61.61166666666667	52.98583333333334	56.465833333333336	16.0	1.0	11.5
2015-06-17	52.89166666666667	56.73499999999999	62.77166666666667	56.28916666666667	55.52	53.182500000000005	61.54	54.531666666666666	58.41	17.0	2.0	11.5
2015-06-18	46.27333333333333	55.8125	61.24666666666667	53.862500000000004	54.44083333333333	52.634166666666665	61.45666666666667	52.487500000000004	57.91083333333333	18.0	3.0	11.5
2015-06-19	47.27666666666667	55.6475	61.34166666666667	54.593333333333334	54.274166666666666	52.37083333333334	61.29083333333333	55.112500000000004	58.057500000000005	19.0	4.0	11.5
2015-06-20	47.88583333333333	54.93416666666667	60.45583333333334	53.32416666666666	54.70416666666667	51.805	59.745000000000005	50.69166666666666	56.083333333333336	20.0	5.0	11.5
2015-06-21	51.29750000000001	54.949999999999996	60.01666666666667	57.830000000000005	55.01	51.3675	58.01666666666667	51.446666666666665	55.71333333333334	21.0	6.0	11.5
2015-06-22	46.060833333333335	56.20666666666667	61.65	52.63999999999999	53.776666666666664	52.60166666666667	60.8475	53.62583333333333	57.86666666666667	22.0	0.0	11.5
2015-06-23	47.66916666666666	53.87583333333333	61.8725	52.86833333333333	52.86916666666667	52.469166666666666	60.70333333333334	53.66	57.40083333333333	23.0	1.0	11.5
2015-06-24	49.04416666666666	54.78666666666667	60.93166666666667	53.844166666666666	53.71083333333333	52.166666666666664	60.91916666666666	53.06333333333333	56.79833333333334	24.0	2.0	11.5
2015-06-25	50.09166666666667	55.0025	61.30916666666667	54.86833333333333	54.44416666666667	53.10333333333333	60.915	57.695	56.314166666666665	25.0	3.0	11.5
2015-06-26	51.48166666666666	55.910833333333336	61.52	55.31333333333333	54.725	53.715	61.31333333333333	52.75333333333333	58.01499999999999	26.0	4.0	11.5
2015-06-27	49.87083333333334	54.530833333333334	60.04916666666667	54.4925	54.56333333333333	52.20416666666667	59.35333333333333	50.35333333333333	57.94	27.0	5.0	11.5
2015-06-28	53.42333333333334	54.24666666666667	60.6	54.2275	54.71083333333333	56.123333333333335	58.30833333333334	50.66	54.598333333333336	28.0	6.0	11.5
2015-06-29	51.2175	54.50833333333333	60.490833333333335	54.57333333333333	53.93083333333333	52.49583333333334	60.560833333333335	50.315	57.84583333333333	29.0	0.0	11.5
2015-06-30	55.990833333333335	54.090833333333336	61.37916666666666	55.13583333333333	52.66083333333333	53.57416666666666	60.550000000000004	50.774166666666666	55.971666666666664	30.0	1.0	11.5
2015-07-01	50.07750000000001	53.41083333333333	61.14833333333333	53.3225	52.58416666666667	52.719166666666666	60.3825	49.564166666666665	55.604166666666664	1.0	2.0	11.5
2015-07-02	47.465	54.45333333333334	60.61333333333334	54.57833333333334	53.410833333333336	51.653333333333336	60.56666666666666	51.71083333333333	56.708333333333336	2.0	3.0	11.5
2015-07-03	49.166666666666664	54.317499999999995	61.887499999999996	56.53916666666667	53.41416666666667	53.642500000000005	60.80916666666667	52.20583333333334	55.343333333333334	3.0	4.0	11.5
2015-07-04	53.26166666666666	54.27666666666667	60.63916666666666	54.94166666666666	55.96	52.81	59.59166666666667	50.034166666666664	56.37	4.0	5.0	11.5
2015-07-05	51.800000000000004	54.01333333333333	61.79083333333333	53.310833333333335	53.02916666666667	54.57083333333333	58.571666666666665	47.04416666666666	54.385	5.0	6.0	11.5
2015-07-06	57.25	56.629999999999995	63.95583333333334	57.34833333333333	55.60916666666666	56.7425	62.67249999999999	51.395	56.73666666666667	6.0	0.0	11.5
2015-07-07	56.02	57.594166666666666	62.22416666666666	57.35	56.01083333333333	53.37583333333333	61.74166666666667	54.8975	57.79666666666666	7.0	1.0	11.5
2015-07-08	49.7225	57.39666666666667	62.784166666666664	56.810833333333335	55.05583333333333	54.41916666666666	61.65	54.94583333333333	58.656666666666666	8.0	2.0	11.5
2015-07-09	50.255833333333335	54.2925	61.509166666666665	53.4025	52.89666666666667	53.2225	60.803333333333335	50.29333333333333	56.83833333333333	9.0	3.0	11.5
2015-07-10	55.126666666666665	54.66166666666667	61.401666666666664	54.505833333333335	53.63916666666666	54.07416666666666	61.915	51.428333333333335	56.70916666666667	10.0	4.0	11.5
2015-07-11	49.50583333333333	55.18083333333333	60.607499999999995	56.5	55.15	51.92916666666667	59.663333333333334	52.06166666666667	56.232499999999995	11.0	5.0	11.5
2015-07-12	45.62916666666666	54.096666666666664	60.5525	52.458333333333336	53.678333333333335	51.568333333333335	58.321666666666665	50.93166666666667	55.26083333333333	12.0	6.0	11.5
